formula,target
As4H4Hg4O20Zn4,2.981224
Cr6Se10Tl2,1.072689
F24O8Rb8V8,4.1229965
In4La4O12,4.186304
Cu2H12O16Se4,3.553826
S2Sn2,0.706657
Ba8O16V4,2.648443
C4I18La10,2.080498
F4H4Hg4O4,2.934012
Mn4Nb4O18Zn4,2.737963
F2Fe2Na2O8S2,4.443832
O14P4Pd4,2.736757
Ag8Ba4Te8,1.3592839999999995
I12In4,3.199548
Rb4Se6,1.473273
Al4K12Te12,2.9016070000000003
C4Cl6H20Ir2O6,3.630041
Li8O10Te2,4.312829
Au2Ca1F12,3.632215
Bi4I4Mn4Se8,1.903913
In4O7Rb2,2.760276
Mn16O32Si8,3.799814
K2Sb2Sn2,0.584107
Rb4S8Zn6,3.839596
Cs8In8Se16,2.522587
B2H16N2,6.86109
Ga6N10Sr6,2.383572
F14K6Mn4,4.985866
Bi8I4Ru2,0.772858
K6Sb2Se8,2.29956
C8Cl12H8N4Te2,0.717253
Cs4P4Si2,2.039149
Cu2In2Mo4O16,1.042087
Br18Os4Rb6,1.6432699999999998
Ba2Cu2S6Y2,2.174915
H8Ni1O16P4Tl2,5.529896
Ag2Co2O4,1.440709
Ca1O24P6Ti4,4.080989
Cd2Sb2Sr1,0.5112220000000001
Cu6Mo6O24,3.526399
Ag2Cs2Te4Zr1,2.062371
Ba1Cu3O4,1.4414829999999998
Cu8K4S12Sb4,1.896457
B4K4Se14,2.634383
Sb4Se12Tl12,1.613994
Mo6O28P4Sr2,1.307176
Na4O24Si8V4,2.899053
Al4Cs4Te12,2.067242
F2K3Na1O6P2,6.29565
F6K2Tc1,4.343631
Br12Mo12S6,1.770854
Mn8O16Se4Sr8,2.129326
Cs2Cu2La4Se8,1.894127
Fe1O6Sr2W1,2.4306019999999995
C6Co2N6Sr6,1.739297
Br6Cs2Mn2,3.854599
La4O4S4,2.498909
Ag2In2S4,1.2639
Cl10Mo2N4S4,1.296975
Ba8Cu4I4O8,3.852441
Ag4K2Nb2Se8,2.146425
O12Sb2Sc2Sr4,5.22516
Cd8P16,2.1683525
Ca12Mn2N10,1.910307
Li4Se6Sn2,2.08782
Co4Li8O16Si4,4.721279
As12Ba12O4Ta4,1.620211
Au1K1O2,2.726739
Fe2Ni4O24P6Sr2,3.273853
F10H4Mn2O2Rb4,3.399389
Ag3In1O8P2,2.877482
Br9Cs5Nb2S4,2.758276
Na2Nb2O4,2.27473
Cl24Na4Nb4,3.357851
Al2Br2H12O8,6.234452
Al4P6S18,3.313121
In4O14Si4,3.553181
Mn2O8Rh4,2.71553
O26V12,2.031584
Fe4Li4O24Se8,3.632581
Bi10Cs6Cu4S20,1.292867
Fe4O12Sr6,3.176485
Cl20S8Se4W4,3.195613
Co4N8O24,3.825136
H12K6O12Sc2,5.526069
Ag4Al4O8,2.390096
Ba4P4Se12,3.058269
Cu1O8P2Sr2,3.462063
C2S6Tl4,2.532436
Ca1Mo1O6Sr2,3.063111
Ag6K6Nb4S16,2.837173
Mo1S2,1.662018
In1S2Tl1,1.189845
Hg4O16Re4,3.204516
Cd2Cu2F8,4.920096
O8Se4,4.798761
C12Fe4N4O16Tl4,3.641315
K2Sb4Se8,1.648876
Cs8K8O20Te4,3.584548
S18Y12,2.399474
K4Ni2P4,1.806203
Ir4Sb4Te4,1.256422
I1K1Ni1O6,3.113573
Br12Hg2Tl8,2.674694
Ba8Bi4Ga4Te20,1.605285
Fe4Mo8Na4O32,3.350885
Ca8S20Sb8,1.51962
Co3Cr4O24P6,3.230614
La2Mg2Na2O12Te2,4.096785
Ga9K3,0.553
Cs1F3Hg1,2.406669
B12Bi12O42Sr6,3.881219
Co4O8Rb10,2.451262
K12P4S16,3.984589
Br4S4,0.96367
Br8Hg12Se8,2.382034
Pd1Rb2Te2,0.922806
Cd2Cr4Se8,0.956582
Ag8Cr4O16,2.153293
O6Te2,2.344779
Li4O20P4V4,2.899943
Ba1F6Si1,9.735936
Ca4In2O12Os2,1.941106
Li2Nb2O12W2,3.623597
C2Cu1F8H14N2O4V2,3.620775
Cr2Fe2O6,2.824085
Cu4H4O20Pb4V4,3.460757
Ba6Cr4O18W2,3.443403
Li4Sb4Sr4,1.204561
Cl14N4Sb2Se6,2.180579
Mg2P2Se6,2.974351
Lu4Mn4O12,1.574259
P6S18Zn4,2.895168
Br18Cr6,2.697476
Ba8Si16,1.161325
As4Ba4K4Se12,2.321607
S14Zn14,3.4628635
Ba8Cl4Cs4S16Sn4,3.605466
Br2C6Ca1H24O6,6.641112
Au4F16Ni2,3.567521
Cu2Na4P2,1.314057
K6Sb2,0.905791
As8Ba4Co4O28,3.942961
Ge4Li8O20V4,3.420665
F20O4Os4,2.761869
Mn4O14Y4,1.892534
C4Cl16N2Nb2,3.437896
Co4S4Sb4,1.345001
Se24Sn8Tl16,1.487797
F24I8O12,3.950436
Ba2H4O6,0.636103
I4Li4O16,3.927064
Fe2Li4S8Sn2,2.697087
Cl20Mo4S8Se4,2.891834
As4K12S12,3.559491
F3Sc1,8.6364935
Hg3O3,2.461359
I4Se16Tc12,1.442841
As4Cd8F4O16,3.39319
F6Pb1Zn1,3.457668
Li8O16Sb8,3.527955
O20P4Sn10,3.6414075
Cs12Sn4Te12,1.743056
Li4O6Pb2,1.99057
H6I6N4,1.419238
Mo4O12,2.932755
O20P4Sr2V4,2.784606
Cd2In4S8,1.98501
Ga2Mn2O10Sr4,2.350382
Na4Pt8Se12,1.615226
Ag4H12N4O12Pd2S4,3.1733640000000003
F4Hg8O12P4,2.540564
Cr2Ni2O8,2.980814
Fe7Na1O24P6,1.10919
Rb4Te2,2.073511
Se4Ti1Zr1,0.189024
Au4Cd2F16,3.718301
Cr12O48P12,3.979219
Ba2Be4O14Si4,7.414017
Au2Br8Rb2,2.511685
Ga4La4O4S8,3.135163
I2K2O8,4.179447
As2Cd1O6,3.956795
Cu4Fe4O8,1.935343
I12K4Re2,2.242372
Cl16Re4Se4Te4,3.256689
I8Te8,1.4250496666666663
Ag1F12Ta2,3.190341
Cs3H12Li3N6,3.696728
Cl16H8N4O4Re4,2.22537
B4H16K4,2.136845
H12N3Nb1O8,4.539136
F12Hg4K4,2.28954
I6Pb5S2,2.470698
Ag4Br12Cs8,4.042447
Ba1I4O12Pd1,3.584595
Ba8Hg4S12,2.302946
Ba2Ga8S14,3.438388
Ni4O12Tl4,1.048111
Ba12Ga4P12,1.2030540000000003
Ag4In4S12Si2,1.996988
O4Te2,0.642214
Cl2Fe2Li2Mo2O8,2.27972
Mg2O12Pt2Sr6,4.342828
Cl18Cs2Mn8,4.920362
Ge1Hg1Te4Tl2,0.582873
As8H4Li4Sr12,2.172485
Ba2Cd2F2P2,1.859553
Cu2H4O10S2,3.624759
La2S12Y6,1.898015
Cl4I4Ta2,2.051501
O8P2Ta1Tl1,4.3939
As2F12H6O2,7.305293
Na1O6S2Tl3,3.877834
As4Fe2Li2O14,4.074203
Br8Hg12S8,2.538608
Ba4Ga2Ge2N2,0.3713579999999998
Ag4I4Se12,2.249578
K4Mn4O6,2.491786
Br4Hg6Te4,2.5577110000000003
As2Mg3,1.504672
Mg4Si4Sr4,0.357947
Br3Cs1Sn1,1.0020629999999997
Mg1O6Pt3,1.171607
Cu8Nb8O24,2.070205
Cu2Na2Te2,1.541722
K4N6Ni1O12,3.735505
Cl8Mg4,4.120136
Ga4K4Na8O12,4.012121
H4O8Rb4S4,4.677011
Ag4O24Tl4V8,3.206957
As8Cd10Rb4,0.1972000000000001
Cu6F14Na2,4.586878
Cd6Cl18Cs6,3.832972
Ag6S6Sb2,1.7169230000000004
Co1I12Sc7,0.791434
As1Na3,0.724681
I22Mo6Nb4O1,0.558538
As2F12I2Se12,2.266305
Cl6H8N2Sn1,3.5246
O14Sb2Y6,4.445081
Ba3Fe3O14Si2Ta1,4.042596
Ga4O12Te2,2.301586
O12Rb4,2.30275
P4Ru2,1.046072
Bi12O18,2.514611
Al2Cd2Cl8,3.382704
Na1S2Y1,3.254137
Fe4O16W4,2.110922
Au4Cs4O4,2.546282
Au4K4S20,2.691395
F12Rb4,3.79595
Cl4Cu6O16Pb2V4,2.388003
F32S8,6.232741
Au2Cl14Te2,2.554817
C6Mg4,2.416571
Mo2Te4,1.185445
Cd2Ge2Li4S8,3.326303
Ca12I12P4,2.9944900000000003
Bi2Na2O12Sr6,3.181841
N36W2,2.37517
Cd4Na4Sb4,0.5291220000000001
Ag4F28Ir4,1.480644
F4Sn1,5.242883
Fe2O6Rb6,3.420015
I32Pt8,1.150805
Al2Rb12Sb6,0.7727759999999999
Br8Co4O12Sb8,1.798449
Rb4Sb4Se8,2.12228
Ag2F2Sr2Te2,2.138427
As4O14Ti2,4.022633
C6O2S14,2.870799
Cu2O24P4Rb4V4,3.454287
Ba6Lu2O18W3,3.794459
Br20C4Ir4K8O4,3.28379
O24Se8,4.149874
Cu2Na4O24P8,4.414219
C4H12N8O8P2Rb2,6.874682
As4Cd2,0.792656
N24Si18,4.442479
O22V12,1.170159
Cr24O80Rb16,3.269191
La4O18W4,4.194871
Rb4Sb8,0.923578
B4K4S14,3.720739
Cl12O4W4,0.97639
Li56N32P8,4.783134
Cr2Fe1K1O8,2.668225
Bi4Os4Se4,1.131399
Cu1F6Sn1,4.131792
Cs4Mn2P4Se12,2.54842
Cu8Mo16O64Y8,2.841732
Cs4Cu2Nb2Se8,2.581064
As8Cd8,0.800084
P12Ru3,2.057598
K4O24S4V4,2.743625
Hg8N4O16,2.522606
Rb8Se16W4,1.966594
K2N6Ni1O12Sr1,3.805398
Cl4Hg12I4S8,2.235412
P4S12Ti2,2.306603
I12Pb2Tl8,3.017752
Co4Na12O12,3.596547
Hg2O8W2,3.439227
La8P8S8,0.852428
Cs6F14Ti2,4.524902
P2S6Zn2,3.19681
I12Pb4Rb4,3.575075
Be2Cl4,7.80522
Cl6Cs2Hg1Pd1,2.629618
Ag8K4Se6,0.6850710000000002
C6Cs6,4.111363
Cd1Hg1O2,1.7925
Ba2Ge6O18Sn2,4.38803
Ir1N6Na3O12,4.35843
Cr4H4La4O20,3.648772
Hg1O2,1.487131
As8Ir4,1.440193
